word,胸腔积液,肺部感染,颅内感染,脑水肿,高血压病3级（极高危）,面肌痉挛,电解质紊乱,三叉神经痛,颅内动脉瘤破裂伴蛛网膜下腔出血,肺气肿,低蛋白血症,重症肺炎,心包积液,脑室出血,创伤性蛛网膜下腔出血,肝囊肿,脑内出血,额叶恶性肿瘤,低钾血症,小脑出血,基底节出血,脑积水,手术后颅骨缺失,肺不张,脂肪肝,筛窦炎,低钙血症,肺结节病,脑动脉瘤破裂伴蛛网膜下腔出血,颅骨骨折,腔隙性脑梗死,锁骨下动脉斑块,呼吸衰竭,颈总动脉斑块,2型糖尿病,下肢静脉血栓形成,轻度贫血,鼻中隔偏曲,主动脉硬化,前列腺增生,胆囊结石,单纯性肾囊肿,高血压,上颌窦炎,小脑梗死,高血压病1级（低危）,小脑良性肿瘤,颈内动脉斑块,脑梗死,创伤性慢性硬膜下血肿,高血压病2级（极高危）,肺部阴影,颅骨缺损修补,气管造口状态,额叶出血,脑脓肿,手术后颅内积气,听神经良性肿瘤,腹腔积液,硬脑膜下积液,二尖瓣反流,脑疝,慢性硬膜下血肿,垂体瘤,偏侧肢体无力,梗阻性脑积水,贫血,丘脑出血,低钠血症,肢体无力,脑肿瘤卒中,闭合性颅脑损伤特重型,硬膜下血肿,高血压病2级（高危）,额叶良性肿瘤,脑部手术后皮下积液,多发性大脑挫裂伤,手术后切口愈合不良,高血压病1级（中危）,局灶性大脑挫伤伴出血,颈内动脉狭窄,颞叶恶性肿瘤,小脑恶性肿瘤,脑挫伤,肺恶性肿瘤,额叶脑膜瘤,视物模糊,小脑幕下良性肿瘤,虹膜后粘连,肺水肿,高血压2级,外展神经损伤,中央型房间隔缺损(卵圆孔型),脑室腹腔分流管置入感染,枕叶出血,脑实质出血继发蛛网膜下腔出血,颞骨骨折,颞叶出血,主动脉瓣钙化,癫痫,肝脓肿,脑萎缩,顶叶出血,脓毒性休克,闭合性颅脑损伤重型,创伤性脑出血,头晕,创伤性脑脊液漏,创伤性颅内血肿,基底动脉蛛网膜下腔出血,颅内积气[气颅症],肝钙化灶,蛛网膜粘连,脑脊液漏,高血压3级,甲状腺结节,高血压病3级（高危）
硬脑膜下积液,0.42367622243190045,0.2684191674489054,0.03209477321328035,0.3109828291714053,0.11895365583539896,-0.02894347638579358,0.2904214918009588,-0.02177778183209797,0.0331748377897445,0.32188425981024427,0.19519584292260575,0.3758111225225138,0.19504098166558798,0.14157729211612569,0.001878491662800105,0.007637767599710219,0.023075981411524723,0.18366423156573158,0.07219295436604974,0.13724994901375884,0.07991486495560689,0.05040302036234276,0.06165702693386383,0.09587067344084493,-0.021149934188446927,0.06836408445674873,0.16579652559359545,0.10777353297971709,0.4557726018808243,-0.07087100066082239,0.13080863042364746,0.04510356354781276,0.20031712075488944,0.1269716867071456,0.3243976932108264,0.18754188565609436,-0.05054517810296105,0.2729480334971686,0.014571625081526216,0.16537986521251177,-0.0036057959009558674,0.054090755424208624,0.09693217750370763,0.09003344720745528,0.10243191780253219,0.03973618676401093,0.05395696694309851,0.013275069325665538,0.47278131042553373,-0.029173025503507,0.15519391515745742,0.1878405118941669,-0.0753808702106885,0.4648578914767561,0.07561382866333846,0.10066632334537787,0.308870515988984,0.07657946677412823,0.16891759565930406,1.0,-0.030931346736773946,0.4854980544159478,0.3436570870382565,0.10673155866829433,0.14433723410934657,-0.01423574224176714,0.12697168670714556,0.0886699507389164,0.10388319221760779,0.06744074043682546,0.06550176705530096,-0.05432115324260338,-0.05432115324260338,0.08994622822847474,0.008864648217840897,0.08067147136853597,-0.017945347807025964,0.028558376296388677,0.027520562101348876,-0.0017815832568310744,0.39981726814944124,-0.03435051184413343,-0.012015655543799984,-0.013422176446050363,-0.05305581090772915,0.059555000038255965,-0.0322556671273616,0.059555000038256,0.051866819604456826,0.07717152617781882,-0.0767478480137996,0.006191564723930207,0.09244728917626584,-0.09453697079405936,0.6055821151453843,0.03138824102871728,0.03024646587784969,-0.10785517070564353,-0.07674784801379964,0.22364121732961062,0.11116347656769299,-0.06480204857467917,-0.050403020362342635,0.04175519078795326,-0.09965019569237042,-0.11128749715456969,0.020843354285179357,-0.014235742241767166,0.023033162788742588,0.1663555623281737,0.059555000038255895,0.042371674205788586,-0.05417619133438912,-0.09620468623890538,-0.061644562736712184,-0.042604932477229476,-0.0049629166698546435
二尖瓣反流,-0.004160530491552978,-0.028030639984970657,-0.03625157673891767,0.12898011327785164,-0.02810980008715866,-0.027358396993123542,-0.05363455753321884,-0.04151622696449551,-0.03695767746603148,-0.03657437327189928,-0.02702169220620165,0.054972948460062274,-0.048622320081435244,0.010157565512134332,-0.05402948025065324,0.028362273971977405,-0.04770754483194476,-0.009669052404398209,-0.026702347457504737,0.025846520370560615,-0.024610528274219588,-0.05964294963593747,0.03052782927936872,0.27186104831002184,-0.009853035098316294,-0.05348603407702788,-0.025413524866544798,-0.02422968605932682,-0.02415042242637274,-0.050242331264940404,0.006732423623530026,-0.03405141793370458,-0.01874558217696258,-0.030004531638825636,-0.045560290435318,-0.017550081670206066,0.007122050541245689,-0.04969504904211571,0.029810038426517322,-0.004220190629195163,0.035349207019247174,-0.07043210916840972,-0.05329134769571131,-0.026920272476981345,0.03059139485942444,-0.015731318952005923,0.29998239782717523,-0.027897036882760125,0.045462795497245634,-0.07026929519718626,-0.001699167272254719,0.04415351382238081,-0.043624079471219435,-0.04139802699902863,0.015315613650115772,0.03143459453671212,-0.051704013554912574,-0.051704013554912595,-0.014460396899211763,-0.030931346736773946,1.0,0.022501031320903832,-0.05639120315163257,-0.04674275308330212,0.07324279417103635,-0.005766911477748037,-0.04393520704256612,-0.05986712271633668,0.0011147859839127886,-0.005464060440092311,-0.0442247040148128,-0.05001260476480126,-0.05001260476480126,-0.06072882457193447,0.0076310378803299455,-0.05446680454743873,-0.0632145730110625,-0.06941413742359791,-0.04054037628053753,-0.06134627787023796,-0.06941413742359788,0.3752675098797547,0.022877496462744576,-0.06456835634567899,-0.030704221176801764,-0.04020963658996245,-0.01866685516137358,0.03819915476046434,0.034052785887355004,-0.05210375318125424,-0.044415170740816606,-0.03135260271755618,-0.001560436528887982,-0.05471001217366723,0.04081460665864916,-0.07629242130715638,-0.06126434725704635,-0.0624174611555199,0.549479112307817,-0.04768276331697274,0.0250615209021272,0.05250273169606245,0.0037612670941582146,-0.07771786094501061,-0.0057669114777480065,-0.06440380173981695,0.05910562576534346,-0.05766911477748031,-0.06875292524049886,-0.061264347257046374,0.038199154760464316,0.059296588097743866,-0.031352602717556174,-0.05567514498386165,-0.035674665154152026,0.5305841316962017,-0.04020963658996244
脑疝,0.5760100478988515,0.3569822316927913,0.2652240520089675,0.6097020373019938,0.14824041512188654,0.00805806864148981,0.2621855199956826,-0.014444416888312852,0.04156249319624461,0.17704398323927978,0.42634551986915803,0.5169741569020622,0.24435355267873643,0.2559068178594831,0.33418765263539885,0.07336109489482237,0.3858032937724901,0.46831006087245325,0.21060287287905227,0.23887261847706415,0.16550430400871696,0.31130121071060285,0.2723632747186601,0.2133990229232033,0.009274058866025128,0.14383751477620246,0.22206186006314974,0.1498674773604023,0.42082611657736885,0.2663683392918103,0.16791108364754442,0.07705524638459563,0.23494471022672864,0.2047343514749946,0.09121956940417399,0.4427788351577957,-0.09177479518618874,-0.017290010632790502,0.052941808162797005,0.17456431713841047,0.11022592461878603,0.03711029237090717,0.12664427803797426,0.14323399323116776,0.24916621610606848,0.038468496463750834,0.053613005061389614,0.0914728626899321,0.47066145953829475,0.10075641415598792,0.23822284258547546,0.25566995787118485,-0.04905950889044545,0.40622819940471666,0.21918248355021464,0.1699089391969935,0.0980732211023708,0.1535059112906673,0.1932578602373638,0.4854980544159478,0.022501031320903832,1.0,0.1220784524131296,0.03854895724372851,0.1656024698227105,0.07133996480306513,0.1568648088639348,0.07611622039572077,0.3516586348923429,0.06759352575153854,0.07598398110439639,0.33615179102123555,0.33615179102123555,0.0826374992338815,-0.04720013267883392,0.15440912088793943,0.162265022957798,0.02623781836987138,0.08776380215307902,0.06026465438706144,0.15027114157289953,-0.047200132678833925,0.1716109931406712,0.2627457822633919,0.004747857814599965,-0.0207256668072419,-0.03463793736044125,0.1409345342892454,0.08066532815707735,0.13607229356960945,-0.03139661973408251,0.09308387338985269,0.13512439237966312,0.01845801466413426,0.6552955190325923,0.06291870061116923,0.07578747122900453,-0.03217247437611021,-0.08241612680196657,0.16712779849841805,0.19134369255136738,3.2532973137757313e-17,0.10635201504703867,0.11310753008332257,0.1070099472045977,0.06544416256784319,0.12819216099419836,0.14267992960613024,0.14883971689106787,0.15157494245800912,0.14093453428924527,0.051475959001776504,-0.007756989449154359,-0.013774662222161348,-0.06619737530943086,-0.058542314444185936,0.03316106689158713
慢性硬膜下血肿,0.30202035466389454,0.4492803035691725,0.2656800608748408,0.153411642721095,0.31063068220536366,0.04771025263580391,0.24288458787742334,0.10090758837072644,0.038084338054238526,0.07626105687917364,0.3298615169193574,0.05380302744327479,0.20403162750448214,0.14559844784279552,0.051423924433292766,0.09217715352725792,0.09458047561142849,0.10688692264835806,0.2106564796719559,0.14950315391659638,0.13754002932885467,0.16163905507343482,0.023714850337993622,0.07923550650050352,0.003735366909299423,0.12811375292086,0.22792419826320395,0.03149126322905589,0.13585765271370953,-0.006258392776512231,0.45693890502476187,0.35918988169440125,0.17011902982682603,0.1719244790158916,0.10838606586048748,0.25350256208359034,0.03415535582754748,-0.005958087748293318,0.04761063390063268,0.12327299545758297,-0.06393800780838962,0.06141320565934395,0.15456503409196481,0.12190870190492181,0.07975830616545718,0.10495029222391283,0.080179548094493,0.043374329365025235,0.004217152989801134,0.03230665391489015,0.049633170119207454,0.09993516120750745,0.020056384995430897,0.11371901748296477,0.088767706231693,-0.00814872942255639,0.42017600012099765,0.10369150217578267,0.05358709531039742,0.3436570870382565,-0.05639120315163257,0.1220784524131296,1.0,0.41164868772254043,0.12101955793778071,0.05531297830807029,0.0626029352938301,0.2218545751765961,0.22332538591581153,0.052408201125159565,0.08869187665102642,-0.06977350343744256,-0.06977350343744256,0.12179060409973069,0.028963929458533252,0.10923223157986467,0.13752410653306757,0.09986721728952729,-0.004860506708094184,0.024857500721762904,0.1785504793964275,0.028963929458533277,0.0517799400116982,0.04859605910179118,0.035473581444687596,0.08063972858755704,-0.026042472470560154,0.14900819412918145,-0.07075609979310264,-0.013629544312351503,-0.061964420428268434,0.2121418705804957,0.1251771354720967,0.02515319705447771,0.09237802256149363,0.02328308459532147,0.058761323525818566,0.019048694528362543,-0.06196442042826844,0.2577770080196301,0.02697401620204055,0.11444925820757017,-0.02764262101255841,-0.015147696236761047,-0.03519916801422652,-0.042919862281603015,-0.04283602287660388,0.10056905146921859,0.10448261770989212,0.15491621656806726,0.4224820562956792,-0.034015525943504515,0.020230023740923544,0.1495213282930778,-0.04977038055643708,0.03592395549898623,-0.056097202495691875
垂体瘤,0.21965620853542644,0.22148781965610856,0.019015204585256865,0.062316445606315586,0.07960803541654375,-0.0451966858832972,0.06721334009469702,-0.018753912943299256,0.038853126249246105,0.2804354318254845,0.07565380173588503,0.012973792100949238,0.14935460197479766,0.0508531800370972,-0.025300218594832946,0.05217955786407618,-0.026093802752168188,0.07012092071268525,0.05514109665703569,0.043443782323340105,0.07210503750744576,0.04815615686509306,-0.006418702074538678,0.03379305136643945,0.003096251247688925,0.31476113065713346,0.07522081998167296,0.09053499482221851,0.0833333333333333,-0.062251094192310466,0.09103989239686032,0.2977330330214068,0.050628805526474197,0.11565903932254233,0.030454702699377147,0.12550972873044608,0.29598308793119005,0.012571154637382561,0.0145058798375075,0.10218117129047315,-0.07770270270270276,0.0361994656093334,0.06487047552700366,0.09289096480973581,0.049036551983772714,0.3860499828066134,0.023969522220513066,0.07384950159502673,0.030761319197309473,-0.009234149657575129,0.08105392885134798,0.10049006555430816,-0.005732678510305052,0.015297868237613286,-0.0026045906254266657,0.081053928851348,0.05680176693062228,0.09566613377789011,0.08809031962238878,0.10673155866829433,-0.04674275308330212,0.03854895724372851,0.41164868772254043,1.0,0.09163875152838671,0.03334473519216976,0.02168606987297668,0.08076982818141196,0.051566241060499146,0.03159362670155566,0.059665832974389564,-0.057835361912097906,-0.057835361912097906,0.06671637851947594,0.049314232313432606,0.09054276100026559,-0.0018275581352976003,0.05016974943853739,0.010255334265761596,0.010432617582021601,0.09365019895193635,0.049314232313432606,-0.039402398810646146,0.0019649437297296624,-0.03550684377149714,0.10462287486943729,-0.021586644588817296,0.029061909685954852,0.023041007592725433,0.005021133232958742,-0.05136240126390387,0.03444381025352357,0.04511283296156764,-0.06326751764199773,0.0765722818026201,0.007352146220938121,0.03542352685470851,-0.07218053273850812,-0.05136240126390385,0.12406746747833008,0.05547247224495734,-0.01897343244327875,-0.06835067426013199,-0.08987415544395409,-0.06668947038433945,-0.07447756819814419,-0.03550684377149714,-0.016672367596084835,0.031234878299677537,0.14169410741883412,0.029061909685954835,-0.01353384988847026,-0.03625664237213005,-0.0016095903096794782,0.03919200611499912,0.061164431767820396,-0.04649905549752773
偏侧肢体无力,0.32626732042268297,0.46222475328922497,0.04506892112987805,0.2788735914802927,0.18300516292803615,-0.05058586385823343,0.16037608978905238,-0.03802911957095301,0.06650786033247345,0.08959183233735436,0.18494153182509346,0.2561633881782608,0.1793102186317309,0.15240695223818587,0.011587508853457615,0.33293683977421884,0.0514158501615659,0.15970904556443263,0.1306927687844992,0.1550245839033432,0.14964743294615057,0.0662733297602819,0.06169837600433807,0.3618613630867915,0.08577990966986271,0.07017687209561956,0.12438471691180783,0.04716272118292918,0.15895912886477426,-0.06011073939404918,0.24587159139121495,0.0316161505508657,0.1517345019548596,0.08321787747614698,0.10085466893999295,0.22433852814166755,0.31382222526391007,-0.05935461668305736,0.054830048581507515,0.1429814582492476,0.2987156390840372,0.29493140911485544,0.20649865093755412,0.04826454983848536,0.13720897308341262,0.0604427279437654,0.07546161494338245,0.06192742078958316,0.3409784342910882,0.019211339652767532,0.08279493142356995,0.35905317611635545,-0.0763909224148904,0.39054659173348655,0.40400656099284277,0.10802151209168902,0.03227942213713696,0.06298423831636478,0.07588695611401443,0.14433723410934657,0.07324279417103635,0.1656024698227105,0.12101955793778071,0.09163875152838671,1.0,0.057078727121145624,0.0726116774056576,0.250690985558339,0.1360119854110983,0.12896291191225526,0.49159270893747486,-0.08757798575154019,-0.08757798575154019,0.18217078902962583,0.04135306467112111,0.10678168569944524,0.05823582353663116,-0.08720060894619455,-0.025849981303197222,0.05330017908890266,0.08455816625085538,0.48119929799122785,-0.016306132151257684,0.00802075898165833,-0.05376672255684241,0.10867912754876634,-0.03268787104844842,0.22807309865867859,-0.02427141569891329,0.011900847905379982,0.035264992704861595,0.11266868882326941,0.16870272396056116,-0.05149922303193769,0.16429781691593995,-0.05808567501533293,0.10261672114244605,-0.06296650964725163,0.03526499270486162,0.5772263954648716,0.09272043931840108,0.10992645843157645,-0.007772797934847858,-0.05464610498686256,-0.06146939843815687,-0.11277867364917524,0.014610522433924616,0.017562685268044824,0.09833464085640123,0.1445962888825374,-0.010714843561145984,0.07603503051743594,-0.054902115316423604,-0.09749376336309579,0.0010864444834341519,0.5472367326163332,-0.010714843561145965
梗阻性脑积水,0.15034091970969332,0.26736401409964794,0.052376054123725056,0.3118141570157469,0.1473252417374103,0.008578714819486525,0.1928483906814878,-0.02591426617216503,0.053466236623822654,0.04363034966844065,0.4058185715263817,0.10724343942081009,0.026681197052744514,0.4312296225680872,-0.021714279169323402,0.029429394723939822,0.043690995205586745,0.11457001309718533,0.4898204269249206,0.40735234254983177,0.20030720623759693,0.06899563631142251,-0.015838214150516366,0.005379658441099957,0.3544974925837481,0.3498813914948413,0.5179762490756638,0.006522512165543869,0.02222982346144645,-0.05514033631566574,0.20760008376718614,0.011849344462265567,0.1442820078868508,0.09173246235124113,0.026301553518854975,0.1350804151106841,0.06350794338639489,0.008862701388802038,-0.029476925405877527,0.04139498710479911,0.05418519468727582,9.878058568446109e-18,0.032013714657923374,0.061948492466515966,0.047535008009917015,0.010439258620542334,-0.026884111574232566,-0.009590758606959508,-0.013800704575801919,-0.059241936920910586,0.048485190968158565,0.026806517002817463,-0.06223995302020907,0.08881799773813163,0.17995192507532493,0.12121297742039644,0.059014295107124935,0.014753573776781286,0.025788923072127327,-0.01423574224176714,-0.005766911477748037,0.07133996480306513,0.05531297830807029,0.03334473519216976,0.057078727121145624,1.0,0.4739510554814121,0.04270722672530165,0.337981877733837,-0.023986954644045773,7.333528326220134e-18,-0.07135467862498152,-0.07135467862498152,0.017328774539865723,0.1088746043295926,0.0388548182252193,0.03156663099215413,-4.157540929507002e-17,0.007230041142721832,-0.041188147883028055,0.04951775148669171,-0.0064043884899760185,0.01388940414521674,-0.048485190968158676,-0.043806753213601606,0.11473690322657887,-0.02663263505755905,0.11473690322657885,0.020674154894099954,-0.07433819095981917,-0.06336862975221695,0.03578545691013399,-0.022263276939306405,-0.0780566290154187,0.024779396986606434,-2.4546975370656317e-18,-0.026894744944055252,-0.08905310775722573,-0.06336862975221699,0.06803061485068337,0.1061509855442082,-0.028810548896963835,-0.015332363624760561,0.006522512165543897,-0.08227848101265828,-0.09188708720498348,0.054758441517002016,0.031645569620253215,-0.03503290326318964,-0.026894744944055193,0.028684225806644745,0.044526553878612894,-0.04473182113766741,0.06354689337066748,-0.05089825413212429,-0.00794336167133343,-0.057368451613289434
贫血,0.3184280781684974,0.2881694531939547,0.050689392177868914,0.32629584343059215,0.09327961848495413,-0.041445856067897115,0.42514070916393837,-0.034395087222317836,0.017814371196065805,0.10961018752951122,0.5504784392860319,0.32538594426831957,0.08056459184417814,0.18291928314542852,0.019165694544056647,-0.028709535701424798,0.018800809477732446,0.2133250766831941,0.39328325310355794,0.1573617759889844,0.13224221855648607,0.051282259406837075,0.026487090525825634,0.02299154066926431,0.005678592624827167,0.2931231238150447,0.4716191833992735,0.04787375898035866,0.07228689957658888,-0.057084935311973506,0.16696915727228298,0.03082534144916561,0.47538805735274203,0.3352272727272726,0.3826039551354719,0.20631175162418489,-0.009440686400616944,-0.009057625118780393,-0.003912367858094726,0.432843849800507,-0.051891667196051317,0.039419426487114245,0.031974228471002536,0.050648775972008314,0.08993411069268128,-0.01066885670122425,0.04396062890685434,-0.0383157168964471,0.05641693336552752,-0.0499601167167974,0.4414593567208238,0.05479218380493272,-0.05151790413448144,0.4464304235994001,0.08837221102606663,0.41217888918321804,0.032897584747988505,0.03289758474798851,0.45524202610310927,0.12697168670714556,-0.04393520704256612,0.1568648088639348,0.0626029352938301,0.02168606987297668,0.0726116774056576,0.4739510554814121,1.0,0.04496913904211406,0.3250968045978356,0.014485850890888627,0.007816317493508989,-0.10607132087662179,-0.10607132087662179,0.038639778919273414,0.04403164674393099,0.07219887278223852,0.06200796072068538,-0.06747577441163857,-0.03358662094672401,-0.055487582727363066,0.05214037113626606,-0.04879182477030188,-0.021937547604150388,-0.06666937223947139,-0.0651203294055074,0.053300179088902666,-0.0395903791232448,0.05330017908890268,0.1920805124382993,-0.05064877597200833,-0.09419976923007249,-0.0016623869116649673,-0.024821377212056038,-0.11603401349975659,0.14043524246784111,-0.07416198487095668,-0.032483762177352646,-0.13238067846429902,-0.09419976923007248,0.11798497593106741,0.5066123670966203,-0.08699422698697361,-0.06980085308152824,0.40238197421466004,-0.07644371862603433,-0.0890296866350333,0.014245072057454731,0.06115497490082742,-0.04426603042219001,0.1136931676207342,-0.01599005372667078,-0.024821377212056024,-0.06649547646659876,0.05461244201829233,-0.07566210303437958,-0.06051648980405361,-0.08528028654224419
丘脑出血,0.38240282514016494,0.613418459427042,0.11516359800059399,0.16888626848212884,0.5621976353173015,-0.028943476385793546,0.39319012630773204,0.03843137970370236,0.2114895909096208,0.176643801115378,0.23381372551520746,0.07062036569140828,0.4500945730744332,0.19631235753467108,0.059172487378202035,0.6377535945757953,0.1217456950332163,0.1529186773829219,0.15903375454550062,0.24371139595145833,0.19570987336066972,0.41516172035298027,0.045215153084833454,0.134032786169725,0.0761397630784093,0.25049435526136926,0.20313808541197267,0.3470194910079895,0.19423220586482387,-0.01771775016520561,0.398859102603253,0.11480907084897773,0.2191919862363532,0.17105907792490438,0.16577437228208555,0.3163700502709189,0.10768320552369995,0.04600247755570265,0.3737621833411459,0.18165741100114496,-0.043269550811470665,0.1217041997044693,0.2721024697068363,0.30011149069151766,0.06280497149936282,0.12462713121439775,0.1395438800252548,-0.0024890754985622647,-0.00716335318826564,0.08042293517183022,0.11744404390294078,0.1437791572523252,-0.026432253190760865,0.12447434449460248,0.0978531900349087,0.03565265618482139,0.05615827563436076,0.18889601804284975,0.1376837760845649,0.0886699507389164,-0.05986712271633668,0.07611622039572077,0.2218545751765961,0.08076982818141196,0.250690985558339,0.04270722672530165,0.04496913904211406,1.0,0.1197064599063824,0.12139333278628596,0.12372555999334642,-0.07407429987627732,-0.07407429987627732,0.49470425525661127,0.10637577861409067,0.18151081057920582,0.14980464256299977,0.045693402074221824,-0.01125841176873356,0.08284362144264437,0.19419695881544266,0.2360212588000136,-0.003604696663139993,0.06794976825812993,-0.04547640934948208,0.1339987500860756,-0.027647714680595646,0.13399875008607567,-0.0053655330625299825,-0.021436535049394093,-0.06578386972611393,0.1346665327454815,0.10785517070564345,-0.08103168925205069,0.07717152617781894,-0.0313882410287172,0.13610909645032385,0.05777955573516616,-0.004698847837579573,0.3884294827303759,0.08989742018083001,0.09720307286201872,-0.087542087997753,-0.02708444807867231,-0.04270722672530159,-0.05110140175464926,-0.04547640934948206,0.0854144534506033,0.13456216155528578,0.6351757834348446,-0.059555000038255784,0.20800640064659817,-0.04643673542947632,0.024738347890004266,-0.05283819663146757,0.18553760917503165,0.13399875008607556
低钠血症,0.5087725748301972,0.529754961711795,0.47269565528646523,0.5309317844796737,0.22229474501481983,0.10779132297196142,0.3720444026474627,0.05975518088394168,0.0810795321246501,0.1600785406373289,0.8023236992594551,0.25913672247749786,0.22838806076620435,0.48777455739089476,0.14350299838448538,0.09351156181483603,0.4366249898402653,0.48836875263415647,0.870583837601882,0.28586207449006906,0.42866249374505216,0.20450617029949902,0.1454280012157785,0.11478195939215644,0.07768356469700936,0.2340974161300906,0.6495841686184889,0.11647093554123053,0.12300697086306538,0.04948834682825792,0.2927438005901319,0.0956310709121188,0.27669677486599265,0.22904547596665675,0.11258052614517083,0.3521939374320683,-0.02700840544204725,-0.05375242551443738,0.07346484517713947,0.17204197767642246,0.08198226606102778,0.07770015414592742,0.18700825603210608,0.11376339973837786,0.14869251365359692,0.14327691449128468,0.09874099626504082,0.056082395259465755,0.1267193929034538,0.043164845602512374,0.1663625936704109,0.19885521849744434,-0.005195392885881663,0.15280557512967868,0.36587436311943544,0.12067145878910099,0.2516866391491207,0.1404596824713224,0.15204819213963253,0.10388319221760779,0.0011147859839127886,0.3516586348923429,0.22332538591581153,0.051566241060499146,0.1360119854110983,0.337981877733837,0.3250968045978356,0.1197064599063824,1.0,0.0489767598996894,0.08842888246199582,-0.02551775113258144,-0.02551775113258144,0.09965590467904584,0.21850963559543016,0.13331881771456536,0.1802286901509865,0.13879605836086997,0.05835061841766799,0.019158487719218385,0.16990551971761675,0.0012380149325520193,0.18156791553462634,0.08950776166492522,0.07515495906451573,0.20654639744303185,-0.029602623215302607,0.1524839175753925,0.03646774031841624,0.010777585238372673,-0.019249399067202907,0.25378906163495146,0.06885845689477947,0.15397551699119463,0.18381770378780024,0.18674154824692937,0.054913909882901506,0.06885845689477936,-0.07043530113226516,0.18082368228135784,0.1471482682516509,0.058825614040801825,0.16634650446462854,0.0611511813125812,-0.019881286925519808,-0.027912410567307852,0.07515495906451569,0.1590502954041587,0.1286701909680971,0.13094855433614985,0.1524839175753926,-0.015062787445732926,0.051449571268414346,0.49558574130460376,-0.05657426822894667,0.0015355096554751267,-0.06376600189516417
肢体无力,0.26544313598245145,0.2724822211189269,0.024812755185322725,0.08856413748242249,0.09305894247559665,-0.052833307211941294,0.07747366211640502,-0.04033768081121462,0.5694707575089752,0.08598530540023726,0.061521102547541465,0.10161151893170879,0.39500040953663706,0.06195732995390478,0.010286973733863596,0.09062267980860975,0.06100544188982605,0.028799864508557482,0.051566373821424726,0.038596011551310205,0.06921680543427178,0.06537231035414744,0.36765841005692723,0.32621722301256517,-0.0028955254603736987,0.07430335321925981,0.04907745753342027,0.14522954263043877,0.14743692460725966,-0.029854071701326635,0.11743158497924334,0.01122707268303255,0.10669658238109926,0.11588680712710875,0.05696073089674596,0.18417587892432766,-0.04813824417845611,-0.067178192330865,0.0797969602111144,0.07131112234156424,-0.05528884672772237,0.06347381838076793,0.5421935286399375,0.16434669810418345,0.11873837299489516,0.18792972029783425,0.06622794000309536,-0.04997903417337406,0.02615191310253535,-0.017271024409513395,0.14930167534137137,0.02539876494670136,0.47177122992528264,0.38710699557915873,0.02435738532331104,-0.022969488514057064,0.013978785548338852,0.13978785548338793,0.024434610257971296,0.06744074043682546,-0.005464060440092311,0.06759352575153854,0.052408201125159565,0.03159362670155566,0.12896291191225526,-0.023986954644045773,0.014485850890888627,0.12139333278628596,0.0489767598996894,1.0,0.05978333313575879,-0.027042986749122814,-0.027042986749122814,0.16418748892523846,-0.006068060161160208,0.14725738447041484,-0.008545400046293717,2.2788797675986484e-18,0.006850353424119636,0.004878142536015851,0.09383462465992619,-0.006068060161160213,-0.046059993129266764,0.0780962609477942,-0.04150622879628404,0.027177865325230473,-0.02523401446249521,0.027177865325230477,-0.06855955967726524,2.187094178430318e-17,-0.06004080768500959,0.033906173206883695,0.16875291567802814,-0.07395746238446843,0.07630382411979951,3.2024316927569586e-17,0.031852949464851586,-0.021094114459753514,0.0171545164814313,0.19337390183034253,0.005293496609944894,0.09554144082570745,-0.014527180078699386,-0.04943984429972375,-0.023986954644045797,-0.08706161002979723,-0.04150622879628401,-0.023986954644045773,0.026554512107298686,0.14652356753831727,-0.054355730650460864,0.10547057229876768,-0.04238271650860458,-0.07526213717195324,-0.0482253174764712,0.06020970973756253,0.10871146130092171
